order_id,customer_id,order_date,product,quantity,price
2031,P219,2025-05-22 16:33:00.759884,phone,1,400
2032,P260,2025-04-27 16:33:00.759884,phone,2,400
2033,P328,2025-06-10 16:33:00.759884,ipad,4,550
2034,P163,2025-04-22 16:33:00.759884,ipad,1,550
2035,P104,2025-03-19 16:33:00.759884,phone,1,400
2036,P185,2025-04-08 16:33:00.759884,watch,2,300
2037,P304,2025-03-25 16:33:00.759884,TV,3,880
2038,P028,2025-05-08 16:33:00.759884,phone,4,400
2039,P199,2025-03-10 16:33:00.759884,ipad,1,550
2040,P387,2025-02-28 16:33:00.759884,ipad,3,550
2041,P182,2025-05-26 16:33:00.759884,ipad,2,550
2042,P191,2025-06-01 16:33:00.759884,laptop,2,800
2043,P170,2025-04-11 16:33:00.759884,ipad,1,550
2044,P286,2025-06-15 16:33:00.759884,mouse,4,50
2045,P309,2025-04-05 16:33:00.759884,laptop,2,800
2046,P328,2025-06-24 16:33:00.759884,ipad,2,550
2047,P375,2025-05-23 16:33:00.759884,mouse,2,50
2048,P053,2025-03-02 16:33:00.759884,watch,2,300
2049,P017,2025-03-20 16:33:00.759884,mouse,2,50
2050,P245,2025-07-17 16:33:00.759884,TV,3,880
2051,P068,2025-06-01 16:33:00.759884,phone,3,400
2052,P145,2025-07-07 16:33:00.759884,phone,2,400
2053,P294,2025-03-18 16:33:00.759884,phone,4,400
2054,P007,2025-03-22 16:33:00.759884,laptop,2,800
2055,P327,2025-06-16 16:33:00.759884,phone,4,400
2056,P129,2025-02-25 16:33:00.759884,phone,3,400
2057,P011,2025-03-11 16:33:00.759884,ipad,1,550
2058,P276,2025-03-21 16:33:00.759884,phone,2,400
2059,P277,2025-06-19 16:33:00.759884,laptop,4,800
2060,P268,2025-06-11 16:33:00.759884,mouse,4,50
2061,P099,2025-02-26 16:33:00.759884,mouse,1,50
2062,P275,2025-03-02 16:33:00.759884,phone,4,400
2063,P093,2025-05-23 16:33:00.759884,watch,3,300
2064,P013,2025-06-25 16:33:00.759884,laptop,3,800
2065,P195,2025-05-27 16:33:00.759884,phone,1,400
2066,P227,2025-05-06 16:33:00.759884,ipad,4,550
2067,P041,2025-04-29 16:33:00.759884,laptop,4,800
2068,P385,2025-04-30 16:33:00.759884,watch,3,300
2069,P128,2025-03-20 16:33:00.759884,mouse,2,50
2070,P085,2025-06-26 16:33:00.759884,mouse,2,50
2071,P393,2025-05-03 16:33:00.759884,TV,2,880
2072,P007,2025-04-21 16:33:00.759884,mouse,3,50
2073,P199,2025-03-30 16:33:00.759884,watch,2,300
2074,P254,2025-06-22 16:33:00.759884,mouse,2,50
2075,P146,2025-04-01 16:33:00.759884,watch,2,300
2076,P390,2025-04-30 16:33:00.759884,TV,4,880
2077,P400,2025-04-14 16:33:00.759884,ipad,1,550
2078,P068,2025-02-27 16:33:00.759884,watch,4,300
2079,P106,2025-04-26 16:33:00.759884,TV,4,880
2080,P282,2025-06-24 16:33:00.759884,watch,2,300
2081,P134,2025-05-16 16:33:00.759884,watch,3,300
2082,P052,2025-04-15 16:33:00.759884,watch,3,300
2083,P279,2025-04-19 16:33:00.759884,TV,4,880
2084,P070,2025-04-23 16:33:00.759884,laptop,1,800
2085,P319,2025-03-13 16:33:00.759884,laptop,3,800
2086,P010,2025-06-20 16:33:00.759884,mouse,2,50
2087,P291,2025-03-05 16:33:00.759884,mouse,3,50
2088,P096,2025-05-05 16:33:00.759884,TV,4,880
2089,P017,2025-07-05 16:33:00.759884,mouse,4,50
2090,P102,2025-07-01 16:33:00.759884,phone,2,400
2091,P078,2025-07-14 16:33:00.759884,phone,2,400
2092,P251,2025-07-08 16:33:00.759884,phone,4,400
2093,P389,2025-02-26 16:33:00.759884,mouse,4,50
2094,P121,2025-04-29 16:33:00.759884,laptop,2,800
2095,P069,2025-03-24 16:33:00.759884,mouse,1,50
2096,P101,2025-07-14 16:33:00.759884,TV,1,880
2097,P295,2025-06-29 16:33:00.759884,phone,2,400
2098,P301,2025-05-31 16:33:00.759884,watch,1,300
2099,P029,2025-06-30 16:33:00.759884,TV,1,880
2100,P144,2025-04-03 16:33:00.759884,ipad,3,550
2101,P366,2025-04-14 16:33:00.759884,mouse,1,50
2102,P293,2025-04-07 16:33:00.759884,laptop,2,800
2103,P388,2025-05-12 16:33:00.759884,mouse,4,50
2104,P024,2025-04-09 16:33:00.759884,laptop,3,800
2105,P324,2025-04-29 16:33:00.759884,TV,4,880
2106,P146,2025-04-02 16:33:00.759884,phone,2,400
2107,P146,2025-04-20 16:33:00.759884,phone,3,400
2108,P284,2025-04-08 16:33:00.759884,watch,4,300
2109,P244,2025-03-30 16:33:00.759884,phone,2,400
2110,P258,2025-07-17 16:33:00.759884,mouse,1,50
2111,P011,2025-06-05 16:33:00.759884,phone,3,400
2112,P249,2025-06-23 16:33:00.759884,watch,2,300
2113,P273,2025-07-07 16:33:00.759884,mouse,2,50
2114,P087,2025-03-15 16:33:00.759884,TV,2,880
2115,P060,2025-04-12 16:33:00.759884,phone,1,400
2116,P011,2025-07-02 16:33:00.759884,mouse,1,50
2117,P269,2025-07-10 16:33:00.759884,TV,4,880
2118,P079,2025-05-18 16:33:00.759884,laptop,3,800
2119,P243,2025-04-29 16:33:00.759884,TV,3,880
2120,P142,2025-05-09 16:33:00.759884,ipad,2,550
2121,P051,2025-07-20 16:33:00.759884,watch,1,300
2122,P197,2025-06-20 16:33:00.759884,phone,2,400
2123,P332,2025-04-16 16:33:00.759884,TV,1,880
2124,P112,2025-02-26 16:33:00.759884,TV,4,880
2125,P186,2025-07-07 16:33:00.759884,ipad,3,550
2126,P265,2025-04-16 16:33:00.759884,phone,1,400
2127,P378,2025-04-20 16:33:00.759884,phone,4,400
2128,P375,2025-02-21 16:33:00.759884,TV,2,880
2129,P090,2025-04-01 16:33:00.759884,TV,3,880
2130,P069,2025-07-05 16:33:00.759884,ipad,1,550
2131,P397,2025-05-16 16:33:00.759884,mouse,1,50
2132,P345,2025-06-16 16:33:00.759884,mouse,1,50
2133,P078,2025-05-17 16:33:00.759884,TV,4,880
2134,P121,2025-02-25 16:33:00.759884,watch,2,300
2135,P080,2025-04-22 16:33:00.759884,mouse,3,50
2136,P383,2025-05-19 16:33:00.759884,watch,4,300
2137,P351,2025-06-24 16:33:00.759884,TV,1,880
2138,P332,2025-04-07 16:33:00.759884,mouse,4,50
2139,P202,2025-06-09 16:33:00.759884,TV,1,880
2140,P368,2025-07-11 16:33:00.759884,mouse,1,50
2141,P371,2025-06-17 16:33:00.759884,phone,4,400
2142,P275,2025-06-01 16:33:00.759884,ipad,1,550
2143,P372,2025-03-17 16:33:00.759884,ipad,3,550
2144,P212,2025-02-21 16:33:00.759884,watch,2,300
2145,P005,2025-04-09 16:33:00.759884,phone,4,400
2146,P186,2025-05-19 16:33:00.759884,laptop,1,800
2147,P011,2025-03-24 16:33:00.759884,laptop,2,800
2148,P166,2025-02-26 16:33:00.759884,mouse,1,50
2149,P377,2025-03-28 16:33:00.759884,watch,4,300
2150,P055,2025-06-03 16:33:00.759884,mouse,1,50
2151,P084,2025-04-26 16:33:00.759884,phone,1,400
2152,P383,2025-07-18 16:33:00.759884,TV,3,880
2153,P092,2025-05-19 16:33:00.759884,phone,3,400
2154,P264,2025-05-23 16:33:00.759884,TV,1,880
2155,P111,2025-03-04 16:33:00.759884,mouse,2,50
2156,P315,2025-02-25 16:33:00.759884,phone,3,400
2157,P349,2025-02-28 16:33:00.759884,ipad,4,550
2158,P232,2025-07-08 16:33:00.759884,phone,3,400
2159,P068,2025-03-08 16:33:00.759884,watch,2,300
2160,P361,2025-05-15 16:33:00.759884,mouse,4,50
2161,P371,2025-02-27 16:33:00.759884,TV,2,880
2162,P257,2025-05-21 16:33:00.759884,mouse,2,50
2163,P314,2025-06-24 16:33:00.759884,phone,3,400
2164,P182,2025-04-10 16:33:00.759884,phone,3,400
2165,P153,2025-06-06 16:33:00.759884,watch,2,300
2166,P099,2025-02-23 16:33:00.759884,phone,4,400
2167,P279,2025-04-17 16:33:00.759884,TV,4,880
2168,P195,2025-07-04 16:33:00.759884,phone,4,400
2169,P134,2025-04-06 16:33:00.759884,TV,4,880
2170,P259,2025-05-11 16:33:00.759884,ipad,3,550
2171,P097,2025-04-12 16:33:00.759884,ipad,2,550
2172,P184,2025-04-29 16:33:00.759884,ipad,2,550
2173,P278,2025-06-19 16:33:00.759884,phone,2,400
2174,P336,2025-04-22 16:33:00.759884,mouse,4,50
2175,P098,2025-03-02 16:33:00.759884,mouse,1,50
2176,P305,2025-05-27 16:33:00.759884,TV,3,880
2177,P052,2025-06-18 16:33:00.759884,mouse,3,50
2178,P153,2025-02-28 16:33:00.759884,mouse,2,50
2179,P013,2025-06-05 16:33:00.759884,mouse,2,50
2180,P212,2025-05-08 16:33:00.759884,TV,3,880
2181,P135,2025-03-03 16:33:00.759884,phone,1,400
2182,P250,2025-05-14 16:33:00.759884,phone,1,400
2183,P145,2025-06-08 16:33:00.759884,TV,2,880
2184,P060,2025-04-14 16:33:00.759884,mouse,2,50
2185,P070,2025-03-21 16:33:00.759884,mouse,4,50
2186,P134,2025-03-22 16:33:00.759884,TV,1,880
2187,P129,2025-07-03 16:33:00.759884,TV,4,880
2188,P074,2025-03-06 16:33:00.759884,ipad,3,550
2189,P173,2025-04-26 16:33:00.759884,phone,3,400
2190,P120,2025-03-25 16:33:00.759884,watch,2,300
2191,P072,2025-03-13 16:33:00.759884,ipad,3,550
2192,P036,2025-04-04 16:33:00.759884,laptop,1,800
2193,P332,2025-05-02 16:33:00.759884,TV,4,880
2194,P297,2025-05-21 16:33:00.759884,laptop,4,800
2195,P365,2025-05-18 16:33:00.759884,phone,1,400
2196,P261,2025-06-10 16:33:00.759884,mouse,2,50
2197,P392,2025-05-12 16:33:00.759884,phone,4,400
2198,P187,2025-05-11 16:33:00.759884,mouse,2,50
2199,P400,2025-07-16 16:33:00.759884,watch,3,300
2200,P344,2025-02-27 16:33:00.759884,ipad,3,550
2201,P124,2025-07-05 16:33:00.759884,laptop,1,800
2202,P380,2025-06-10 16:33:00.759884,watch,3,300
2203,P271,2025-04-15 16:33:00.759884,laptop,1,800
2204,P198,2025-07-08 16:33:00.759884,phone,1,400
2205,P060,2025-07-12 16:33:00.759884,laptop,4,800
2206,P014,2025-03-19 16:33:00.759884,ipad,4,550
2207,P049,2025-07-14 16:33:00.759884,ipad,2,550
2208,P339,2025-03-26 16:33:00.759884,laptop,1,800
2209,P014,2025-03-08 16:33:00.759884,phone,1,400
2210,P260,2025-06-21 16:33:00.759884,laptop,2,800
2211,P326,2025-04-09 16:33:00.759884,phone,3,400
2212,P086,2025-06-05 16:33:00.759884,phone,3,400
2213,P018,2025-07-14 16:33:00.759884,watch,4,300
2214,P070,2025-06-23 16:33:00.759884,TV,1,880
2215,P138,2025-05-14 16:33:00.759884,laptop,2,800
2216,P001,2025-03-29 16:33:00.759884,phone,2,400
2217,P218,2025-06-05 16:33:00.759884,mouse,4,50
2218,P249,2025-03-07 16:33:00.759884,phone,4,400
2219,P357,2025-03-25 16:33:00.759884,laptop,1,800
2220,P012,2025-04-26 16:33:00.759884,watch,1,300
2221,P273,2025-06-12 16:33:00.759884,TV,3,880
2222,P237,2025-06-08 16:33:00.759884,TV,1,880
2223,P203,2025-06-09 16:33:00.759884,ipad,1,550
2224,P365,2025-06-16 16:33:00.759884,mouse,4,50
2225,P187,2025-06-05 16:33:00.759884,phone,4,400
2226,P361,2025-04-01 16:33:00.759884,TV,2,880
2227,P224,2025-06-25 16:33:00.759884,TV,1,880
2228,P148,2025-04-12 16:33:00.759884,laptop,1,800
2229,P366,2025-03-13 16:33:00.759884,laptop,2,800
2230,P203,2025-03-25 16:33:00.759884,ipad,4,550
2231,P053,2025-04-02 16:33:00.759884,TV,2,880
2232,P223,2025-03-22 16:33:00.759884,ipad,2,550
2233,P264,2025-04-04 16:33:00.759884,laptop,1,800
2234,P035,2025-07-13 16:33:00.759884,mouse,2,50
2235,P028,2025-06-04 16:33:00.759884,watch,4,300
2236,P068,2025-04-13 16:33:00.759884,ipad,4,550
2237,P055,2025-06-11 16:33:00.759884,ipad,1,550
2238,P261,2025-04-08 16:33:00.759884,TV,3,880
2239,P096,2025-04-15 16:33:00.759884,mouse,2,50
2240,P066,2025-04-22 16:33:00.759884,mouse,2,50
2241,P172,2025-04-11 16:33:00.759884,TV,3,880
2242,P211,2025-05-30 16:33:00.759884,mouse,1,50
2243,P354,2025-03-07 16:33:00.759884,ipad,1,550
2244,P351,2025-05-07 16:33:00.759884,watch,2,300
2245,P111,2025-06-26 16:33:00.759884,laptop,2,800
2246,P134,2025-03-22 16:33:00.759884,mouse,2,50
2247,P286,2025-04-20 16:33:00.759884,ipad,1,550
2248,P123,2025-06-16 16:33:00.759884,TV,2,880
2249,P119,2025-04-19 16:33:00.759884,ipad,3,550
2250,P313,2025-05-04 16:33:00.759884,watch,3,300
2251,P108,2025-07-09 16:33:00.759884,TV,2,880
2252,P201,2025-07-20 16:33:00.759884,mouse,2,50
2253,P211,2025-03-06 16:33:00.759884,TV,1,880
2254,P343,2025-04-27 16:33:00.759884,watch,1,300
2255,P087,2025-04-11 16:33:00.759884,watch,2,300
2256,P262,2025-03-10 16:33:00.759884,ipad,1,550
2257,P322,2025-07-19 16:33:00.759884,watch,2,300
2258,P135,2025-05-30 16:33:00.759884,laptop,3,800
2259,P170,2025-03-18 16:33:00.759884,laptop,2,800
2260,P331,2025-05-09 16:33:00.759884,ipad,3,550
2261,P084,2025-07-15 16:33:00.759884,phone,1,400
2262,P243,2025-04-16 16:33:00.759884,laptop,4,800
2263,P236,2025-03-23 16:33:00.759884,phone,3,400
2264,P176,2025-05-06 16:33:00.759884,TV,2,880
2265,P209,2025-06-02 16:33:00.759884,laptop,1,800
2266,P115,2025-06-18 16:33:00.759884,ipad,3,550
2267,P082,2025-04-10 16:33:00.759884,phone,3,400
2268,P261,2025-03-16 16:33:00.759884,phone,1,400
2269,P189,2025-04-27 16:33:00.759884,laptop,2,800
2270,P382,2025-04-12 16:33:00.759884,TV,2,880
2271,P256,2025-07-03 16:33:00.759884,watch,1,300
2272,P196,2025-04-13 16:33:00.759884,TV,2,880
2273,P035,2025-03-07 16:33:00.759884,mouse,4,50
2274,P110,2025-04-10 16:33:00.759884,watch,1,300
2275,P298,2025-04-22 16:33:00.759884,laptop,4,800
2276,P053,2025-05-30 16:33:00.759884,TV,1,880
2277,P063,2025-07-18 16:33:00.759884,laptop,2,800
2278,P085,2025-03-22 16:33:00.759884,mouse,1,50
2279,P145,2025-03-20 16:33:00.759884,phone,2,400
2280,P160,2025-05-11 16:33:00.759884,laptop,4,800
2281,P349,2025-03-06 16:33:00.759884,watch,3,300
2282,P019,2025-06-29 16:33:00.759884,phone,4,400
2283,P266,2025-06-12 16:33:00.759884,watch,2,300
2284,P235,2025-04-04 16:33:00.759884,ipad,1,550
2285,P310,2025-02-21 16:33:00.759884,laptop,4,800
2286,P261,2025-04-13 16:33:00.759884,ipad,4,550
2287,P011,2025-04-04 16:33:00.759884,ipad,2,550
2288,P358,2025-07-02 16:33:00.759884,TV,3,880
2289,P027,2025-07-11 16:33:00.759884,watch,2,300
2290,P154,2025-04-28 16:33:00.759884,ipad,3,550
2291,P263,2025-05-02 16:33:00.759884,TV,2,880
2292,P280,2025-05-25 16:33:00.759884,ipad,2,550
2293,P303,2025-07-04 16:33:00.759884,ipad,2,550
2294,P163,2025-06-21 16:33:00.759884,phone,1,400
2295,P176,2025-02-26 16:33:00.759884,laptop,4,800
2296,P023,2025-06-06 16:33:00.759884,laptop,3,800
2297,P133,2025-05-26 16:33:00.759884,mouse,3,50
2298,P001,2025-07-16 16:33:00.759884,TV,3,880
2299,P034,2025-05-15 16:33:00.759884,phone,3,400
2300,P205,2025-06-01 16:33:00.759884,laptop,4,800
2301,P187,2025-05-17 16:33:00.759884,TV,4,880
2302,P386,2025-02-24 16:33:00.759884,phone,3,400
2303,P014,2025-05-07 16:33:00.759884,watch,3,300
2304,P250,2025-05-16 16:33:00.759884,phone,1,400
2305,P244,2025-05-10 16:33:00.759884,watch,1,300
2306,P028,2025-03-12 16:33:00.759884,ipad,2,550
2307,P364,2025-06-05 16:33:00.759884,watch,2,300
2308,P150,2025-04-29 16:33:00.759884,laptop,2,800
2309,P271,2025-06-08 16:33:00.759884,TV,3,880
2310,P300,2025-07-02 16:33:00.759884,TV,2,880
2311,P181,2025-04-28 16:33:00.759884,phone,1,400
2312,P106,2025-03-14 16:33:00.759884,ipad,2,550
2313,P292,2025-07-13 16:33:00.759884,mouse,4,50
2314,P286,2025-04-24 16:33:00.759884,watch,1,300
2315,P230,2025-07-02 16:33:00.759884,mouse,4,50
2316,P338,2025-03-11 16:33:00.759884,mouse,3,50
2317,P025,2025-06-23 16:33:00.759884,TV,2,880
2318,P346,2025-02-25 16:33:00.759884,TV,2,880
2319,P123,2025-04-10 16:33:00.759884,TV,4,880
2320,P254,2025-05-25 16:33:00.759884,TV,4,880
2321,P009,2025-07-15 16:33:00.759884,mouse,3,50
2322,P052,2025-07-05 16:33:00.759884,phone,1,400
2323,P029,2025-06-28 16:33:00.759884,mouse,1,50
2324,P083,2025-03-09 16:33:00.759884,TV,2,880
2325,P201,2025-03-03 16:33:00.759884,laptop,2,800
2326,P289,2025-03-20 16:33:00.759884,mouse,3,50
2327,P166,2025-07-20 16:33:00.759884,TV,2,880
2328,P003,2025-05-19 16:33:00.759884,laptop,4,800
2329,P147,2025-04-29 16:33:00.759884,ipad,1,550
2330,P183,2025-06-27 16:33:00.759884,phone,1,400
2331,P062,2025-07-03 16:33:00.759884,laptop,3,800
2332,P289,2025-06-27 16:33:00.759884,phone,4,400
2333,P248,2025-06-04 16:33:00.759884,ipad,1,550
2334,P353,2025-06-17 16:33:00.759884,phone,1,400
2335,P039,2025-03-27 16:33:00.759884,ipad,4,550
2336,P385,2025-06-15 16:33:00.759884,TV,4,880
2337,P011,2025-05-07 16:33:00.759884,phone,1,400
2338,P145,2025-05-20 16:33:00.759884,ipad,1,550
2339,P092,2025-06-01 16:33:00.759884,watch,2,300
2340,P170,2025-03-02 16:33:00.759884,laptop,1,800
2341,P029,2025-05-25 16:33:00.759884,phone,1,400
2342,P018,2025-06-25 16:33:00.759884,phone,2,400
2343,P272,2025-03-07 16:33:00.759884,watch,4,300
2344,P318,2025-03-15 16:33:00.759884,mouse,4,50
2345,P383,2025-07-17 16:33:00.759884,watch,1,300
2346,P221,2025-07-12 16:33:00.759884,phone,4,400
2347,P387,2025-06-29 16:33:00.759884,laptop,2,800
2348,P036,2025-04-26 16:33:00.759884,mouse,1,50
2349,P019,2025-07-16 16:33:00.759884,phone,4,400
2350,P053,2025-05-30 16:33:00.759884,watch,4,300
2351,P074,2025-06-11 16:33:00.759884,laptop,1,800
2352,P127,2025-05-17 16:33:00.759884,phone,1,400
2353,P156,2025-02-28 16:33:00.759884,mouse,1,50
2354,P117,2025-05-27 16:33:00.759884,ipad,1,550
2355,P362,2025-03-13 16:33:00.759884,phone,1,400
2356,P254,2025-06-09 16:33:00.759884,phone,4,400
2357,P319,2025-03-09 16:33:00.759884,ipad,4,550
2358,P194,2025-03-15 16:33:00.759884,mouse,2,50
2359,P212,2025-03-10 16:33:00.759884,ipad,1,550
2360,P197,2025-03-19 16:33:00.759884,laptop,2,800
2361,P259,2025-02-25 16:33:00.759884,laptop,2,800
2362,P306,2025-04-08 16:33:00.759884,watch,3,300
2363,P214,2025-05-04 16:33:00.759884,TV,4,880
2364,P033,2025-05-22 16:33:00.759884,phone,2,400
2365,P256,2025-06-02 16:33:00.759884,watch,1,300
2366,P114,2025-05-22 16:33:00.759884,TV,3,880
2367,P102,2025-05-30 16:33:00.759884,ipad,2,550
2368,P013,2025-03-14 16:33:00.759884,phone,3,400
2369,P309,2025-06-26 16:33:00.759884,mouse,3,50
2370,P269,2025-02-22 16:33:00.759884,ipad,4,550
2371,P330,2025-03-18 16:33:00.759884,phone,3,400
2372,P048,2025-04-29 16:33:00.759884,ipad,1,550
2373,P178,2025-07-02 16:33:00.759884,phone,1,400
2374,P259,2025-04-26 16:33:00.759884,ipad,2,550
2375,P028,2025-04-04 16:33:00.759884,phone,2,400
2376,P152,2025-02-25 16:33:00.759884,ipad,3,550
2377,P094,2025-03-07 16:33:00.759884,laptop,4,800
2378,P176,2025-03-14 16:33:00.759884,phone,4,400
2379,P309,2025-07-05 16:33:00.759884,phone,1,400
2380,P122,2025-04-18 16:33:00.759884,laptop,4,800
2381,P166,2025-05-15 16:33:00.759884,ipad,2,550
2382,P002,2025-02-22 16:33:00.759884,mouse,2,50
2383,P063,2025-06-16 16:33:00.759884,ipad,3,550
2384,P188,2025-03-18 16:33:00.759884,ipad,2,550
2385,P090,2025-03-22 16:33:00.759884,watch,1,300
2386,P023,2025-06-25 16:33:00.759884,laptop,4,800
2387,P155,2025-07-19 16:33:00.759884,TV,2,880
2388,P167,2025-04-02 16:33:00.759884,watch,1,300
2389,P147,2025-02-25 16:33:00.759884,watch,2,300
2390,P263,2025-05-13 16:33:00.759884,laptop,2,800
2391,P201,2025-05-26 16:33:00.759884,watch,3,300
2392,P397,2025-04-08 16:33:00.759884,watch,2,300
2393,P140,2025-04-25 16:33:00.759884,phone,4,400
2394,P013,2025-06-30 16:33:00.759884,watch,3,300
2395,P099,2025-02-25 16:33:00.759884,watch,1,300
2396,P092,2025-05-02 16:33:00.759884,ipad,2,550
2397,P302,2025-06-03 16:33:00.759884,TV,2,880
2398,P182,2025-05-08 16:33:00.759884,TV,4,880
2399,P003,2025-02-27 16:33:00.759884,TV,3,880
2400,P186,2025-06-22 16:33:00.759884,watch,3,300
2401,P103,2025-07-17 16:33:00.759884,laptop,4,800
2402,P370,2025-06-02 16:33:00.759884,TV,4,880
2403,P326,2025-06-12 16:33:00.759884,phone,4,400
2404,P201,2025-03-29 16:33:00.759884,TV,1,880
2405,P121,2025-07-09 16:33:00.759884,ipad,3,550
2406,P034,2025-06-21 16:33:00.759884,ipad,2,550
2407,P308,2025-05-03 16:33:00.759884,ipad,2,550
2408,P367,2025-05-11 16:33:00.759884,phone,4,400
2409,P064,2025-06-21 16:33:00.759884,phone,2,400
2410,P281,2025-07-05 16:33:00.759884,watch,4,300
2411,P036,2025-05-07 16:33:00.759884,TV,1,880
2412,P039,2025-04-03 16:33:00.759884,ipad,1,550
2413,P256,2025-06-07 16:33:00.759884,ipad,1,550
2414,P327,2025-05-11 16:33:00.759884,mouse,2,50
2415,P123,2025-03-11 16:33:00.759884,phone,4,400
2416,P258,2025-04-23 16:33:00.759884,TV,2,880
2417,P309,2025-07-17 16:33:00.759884,watch,3,300
2418,P249,2025-05-20 16:33:00.759884,phone,2,400
2419,P224,2025-07-03 16:33:00.759884,phone,4,400
2420,P222,2025-03-16 16:33:00.759884,ipad,2,550
2421,P328,2025-02-27 16:33:00.759884,TV,2,880
2422,P135,2025-05-23 16:33:00.759884,laptop,3,800
2423,P335,2025-05-19 16:33:00.759884,watch,4,300
2424,P169,2025-02-21 16:33:00.759884,phone,2,400
2425,P212,2025-07-07 16:33:00.759884,phone,4,400
2426,P039,2025-03-06 16:33:00.759884,ipad,1,550
2427,P368,2025-06-06 16:33:00.759884,mouse,2,50
2428,P340,2025-06-30 16:33:00.759884,mouse,4,50
2429,P313,2025-06-02 16:33:00.759884,watch,2,300
2430,P372,2025-04-21 16:33:00.759884,mouse,3,50
2431,P203,2025-04-14 16:33:00.759884,laptop,3,800
2432,P302,2025-04-22 16:33:00.759884,phone,2,400
2433,P295,2025-04-12 16:33:00.759884,laptop,1,800
2434,P042,2025-07-03 16:33:00.759884,ipad,3,550
2435,P067,2025-03-01 16:33:00.759884,laptop,4,800
2436,P326,2025-03-01 16:33:00.759884,mouse,2,50
2437,P357,2025-04-04 16:33:00.759884,mouse,1,50
2438,P259,2025-06-20 16:33:00.759884,phone,1,400
2439,P001,2025-04-22 16:33:00.759884,laptop,3,800
2440,P052,2025-03-20 16:33:00.759884,watch,2,300
2441,P307,2025-06-13 16:33:00.759884,laptop,4,800
2442,P245,2025-05-16 16:33:00.759884,mouse,2,50
2443,P222,2025-07-10 16:33:00.759884,phone,4,400
2444,P368,2025-06-08 16:33:00.759884,ipad,3,550
2445,P098,2025-07-11 16:33:00.759884,watch,2,300
2446,P164,2025-04-15 16:33:00.759884,mouse,2,50
2447,P366,2025-05-21 16:33:00.759884,watch,1,300
2448,P125,2025-05-16 16:33:00.759884,TV,3,880
2449,P125,2025-07-20 16:33:00.759884,watch,1,300
2450,P122,2025-05-12 16:33:00.759884,ipad,2,550
2451,P104,2025-04-05 16:33:00.759884,mouse,3,50
2452,P096,2025-06-13 16:33:00.759884,laptop,4,800
2453,P152,2025-04-06 16:33:00.759884,ipad,1,550
2454,P225,2025-03-12 16:33:00.759884,laptop,3,800
2455,P261,2025-04-10 16:33:00.759884,ipad,4,550
2456,P059,2025-03-30 16:33:00.759884,mouse,3,50
2457,P319,2025-04-04 16:33:00.759884,TV,2,880
2458,P400,2025-04-24 16:33:00.759884,phone,3,400
2459,P013,2025-05-17 16:33:00.759884,watch,3,300
2460,P043,2025-04-03 16:33:00.759884,mouse,3,50
2461,P292,2025-06-13 16:33:00.759884,laptop,4,800
2462,P136,2025-05-08 16:33:00.759884,watch,4,300
2463,P218,2025-04-12 16:33:00.759884,mouse,2,50
2464,P173,2025-06-14 16:33:00.759884,laptop,3,800
2465,P284,2025-05-21 16:33:00.759884,phone,4,400
2466,P056,2025-07-16 16:33:00.759884,mouse,1,50
2467,P121,2025-05-05 16:33:00.759884,laptop,2,800
2468,P196,2025-07-20 16:33:00.759884,phone,3,400
2469,P388,2025-06-19 16:33:00.759884,watch,4,300
2470,P183,2025-06-30 16:33:00.759884,phone,4,400
2471,P027,2025-07-02 16:33:00.759884,watch,2,300
2472,P253,2025-05-05 16:33:00.759884,TV,4,880
2473,P288,2025-03-21 16:33:00.759884,mouse,3,50
2474,P103,2025-03-18 16:33:00.759884,TV,1,880
2475,P182,2025-04-07 16:33:00.759884,phone,4,400
2476,P232,2025-04-06 16:33:00.759884,laptop,2,800
2477,P013,2025-03-19 16:33:00.759884,watch,1,300
2478,P289,2025-04-18 16:33:00.759884,TV,2,880
2479,P138,2025-04-01 16:33:00.759884,laptop,1,800
2480,P169,2025-03-06 16:33:00.759884,TV,3,880
2481,P247,2025-06-07 16:33:00.759884,ipad,3,550
2482,P189,2025-02-22 16:33:00.759884,TV,2,880
2483,P055,2025-06-07 16:33:00.759884,laptop,2,800
2484,P096,2025-05-31 16:33:00.759884,laptop,1,800
2485,P040,2025-05-30 16:33:00.759884,phone,3,400
2486,P364,2025-03-25 16:33:00.759884,TV,3,880
2487,P040,2025-02-26 16:33:00.759884,phone,3,400
2488,P214,2025-07-17 16:33:00.759884,TV,3,880
2489,P083,2025-06-29 16:33:00.759884,phone,2,400
2490,P098,2025-05-27 16:33:00.759884,TV,2,880
2491,P356,2025-03-06 16:33:00.759884,watch,1,300
2492,P327,2025-03-06 16:33:00.759884,laptop,2,800
2493,P233,2025-07-16 16:33:00.759884,ipad,4,550
2494,P392,2025-07-03 16:33:00.759884,watch,3,300
2495,P203,2025-03-29 16:33:00.759884,TV,4,880
2496,P304,2025-04-03 16:33:00.759884,TV,4,880
2497,P023,2025-05-11 16:33:00.759884,TV,2,880
2498,P181,2025-07-09 16:33:00.759884,mouse,3,50
2499,P235,2025-03-21 16:33:00.759884,phone,3,400
2500,P305,2025-07-16 16:33:00.759884,watch,3,300
2501,P399,2025-04-03 16:33:00.759884,mouse,3,50
2502,P237,2025-04-05 16:33:00.759884,ipad,3,550
2503,P320,2025-05-09 16:33:00.759884,watch,3,300
2504,P372,2025-03-20 16:33:00.759884,watch,4,300
